FA1	S01E14	e43a35338dd8df8333457a56b4dd02391c1c5c80dede70b1bd35698e3231613c	c42b93eeca13af36e3d73625c1dd27a9e12ac3e374842ddc14dd3465d74e5c89	1367888	remote=0636c9e374effb56d44c4e52fe6d329bf730ab10758a08c4f7cc315e2de5e29e
7dc11504e12581e77d8a3a82b582249b0a3b3aed4745380adb339a980c213f06	-1	-1	-2.9432
b8b4df9eac961ad7d6a3521c2fb10faa640bd850839c0433180e2a80343a52e6	615593	617292	-0.7691
ff7d49382498fcfffa2850f31f8fcfbda2c628b5b9151814ab184b30aac192be	620032	622192	-1.7428
85a37e3fe42f9ec76f8b64e619ec2025168225b795fefaa087ba8187c261c0b0	622272	624392	-0.4839
b46b91841a96e02fefe674f2bcaf830dc4ea39afee48111f23af47bce0e5cdd7	626432	628512	-2.148
0d859812260590c70bad856b56b112b64be086127075536d05a2d89f9d6ee27e	629752	631873	-1.5745
d91fbdeb47a3532f03d7afb5e237cbe95238aa4981a3fe733d653b08f3918868	632892	633792	-2.2551
693de61efd57d49a954eab299c2a0a854a49ae088ffa6ee56ba774dbbbf86c91	635493	637292	-1.0986
e0b4d883ffcc1d8f4493b84edb9e27a1071b5c408833c60e8ee7ec8e9137110c	-1	-1	-2.7759
ac4546dbac903a69d0d3ca8608cc9e5380b7fbcca95de549aa5422e45698ccfc	642213	645352	-0.9128
3e7ac9f6587d8a8e990fcdce9177da7039d6f93b075a366626138cacdef0ad7a	646012	646512	-1.9709
17330755872d0ddb5f1f586d499fe9eb204a1463c35c9a7f6f4bd86f8012fa70	649572	651212	-0.8501
fc142cfbead9a2be613540f7277c3aae4064714c415f17016ae5e88333d10d5f	651233	654032	-2.2482
a83f4b8dba5374f607cb1279b0837e4426a5f4496ce8dbba148a528c22636b81	653853	656412	-1.005
a39cf12ccd446fa51b74b3dce66fee5a7a1d916962e03e6d0e5f72947da583a2	659233	661972	-2.2369
bdd3099927eb8c5baac613439d641eb78d3c8ac2394ca7bef14104dd549998cd	-1	-1	-3.1856
1b7b00b42dab89cf9fc8ad5437be650ab896bb5bd786e7704151cab4c70b101d	665993	669712	-1.3882
5b9af16f8676577116e71602db619b7279ba207b7d1823a7d9c238a61f54f5b2	676792	680532	-0.4478
a2bd570ae4c684f087d6af6e64f7105846c992ac9180c03dcbb4ded81e995703	680692	684692	-0.0555
33f61a073673439e692a8ce2b335085dd6b91a2e0f1dd63e2de20df782a40504	685213	688472	-0.2556
34718927e6ead2c3e6ebd76757871c8d4d681dd4fca1567cc2d6b02a2255d0d9	688733	692132	-0.3402
d928ca0cbc4fed0b56805f4d1be261e571675e7ffc9ae8bb5776e20fedf9a793	-1	-1	-2.9595
207c942829445ad070c5d906dc3b9d0b077501b01c4d1fbd3639364739a7637b	-1	-1	-2.5747
6db517dcd90850522a227e2517b585be435b533809f68e94b54790fd89ba3b47	715233	715873	-2.3456
7d2b69bf2007d8f79fc9cb654276a3d9b0412e3a49288dc920a2e24fb7449c98	716713	719092	-0.7718
20896d10536a10f9d13936d7973dcf7c0f6466a7e04495def38f583bf06a941e	719233	721993	-0.3657
c8cdf1f45d76c5a339279a922576ac49f45228ce9172aa29ff28901361dc112e	722613	723912	-0.9275
f9ccd768d00a8470b7a429d332db10005d432714b0c3569c4ca65ee4345c95af	727213	728252	-1.3178
56e355a1884c0080370a0c6fc6cbc07079f987720070e2cff505abfa3b2dfd5d	729152	730732	-1.1067
517c0c4bbda29a002d5ababbc6c3e903feba1e5da309914b6fd01cc6eb0cb86a	732532	733812	-1.7227
ffb61d4b3bc128b2019ced76c2c0fb73a0e50f7cf6a8d175ab54fb51926e5651	734733	737352	-0.5427
61efec0564875c5fc62357e602e3d707d1e04e1fab9e1ab6acdd32c16447c484	738912	740592	-0.2768
ce05bccfd27ce38d51b94ad21bed1f2ab3a7d1093bd47567eeb666d47cf2f2ef	745432	746812	-1.1174
ee1c41b77adee73857f70718b00278951e11d922609d19e1ed3d3f7bd31a5f10	749772	750373	-1.2327
ef60169d9a77139b079c7efeee2416bbdc9c44bd8a52428982ecdd2a23db7ce3	757493	761772	-0.757
dc0faf65a7ebe21f230c46ef45697bdcb9387ba9e592a821ea3de6af4afcb76e	764332	766832	-0.3909
ed7048059132f55012f5ef5c27a1479a1e0200994c5486c559faf5827ab9c90d	767072	768432	-1.1418
a462e40a0f121a91e51ab67e1a2ec9b9c7ac87b9a95724b44d10a7e366d1c39a	-1	-1	-3.2976
d3fa13dff929afb7eaecf39704066f06311ab737ca44dec92f598e94877ba462	770692	777052	-0.7123
137b02062c8c198ff6eb02d99d35769d4b1ffd802eaabc68f6356e371f698131	781752	785272	-1.1313
f70f1df6ecd4aa2b3fc86790dc1b03c4a5ebe502fb81f8fd198902ef8f921c27	785072	786952	-1.6448
29aefcb9b036869bf5e4ccfc3d249d637c2b69c9758e9ea6450f443cf33417fd	788892	791932	-1.4763
3777b37a72f1d20665413f2dd11db503bf7d7f6e4b3213d86f554b6c89c20315	792333	794332	-1.7076
ad8cc6400676c309809a22b67e948f61275430dfdcedb70aa9971270d8c4cb26	796252	797532	-0.4591
d7e08ffd141f01000d62e0df40d19ae254422a7b00886a944c465f27d25dc97e	799213	800932	-0.9861
d7efd9ad9e582dc5f34c9e4e7fd111db53e79884dc52b6f618ebf887a556d6a9	802093	804272	-0.1004
853b3a5fb8efc163d82b0488619c9caee974661af1c2722c29e79286a2607d61	810613	812812	-1.2658
266c0ddac1124ffe3d353dca0d1e18b6f77a16cd36f38024b421179febd9fb8a	813833	814952	-1.0454
fac41afeed1ba62d81eab884f6d42e9d9d27c8f3574cbffafd12a2b861c4a213	815493	817332	-0.9747
730b1b4dfa4f88c6dcbf27898391d23f9cba2b30920e321b35c5385776301d57	820373	825072	-0.6584
138e6931d801816501073d57190fe1ba7c3617a72772fdac5121128fc4986d70	825353	826452	-1.8726
c579081efa9e4c03487cb475c04c823504cdef0caf1a96906ae60e7db00be0ba	832072	834272	-0.2175
159903f3397e6858105bb1d3211f23a11736e3f272aa47780d0f416f57f12475	835993	837852	-0.9015
8e2ac998791758e79477d65118bd0fd3d071be252ce219ee763fc24d17cd54ca	840252	843092	-0.1361
